model,dataset,layer,target,within_r2_natural,within_r2_balanced
instruct->base,SimpleMC,19,xmodel_entropy,0.7649638148548239,
instruct->base,SimpleMC,20,xmodel_entropy,0.7417490844789975,
instruct->base,SimpleMC,21,xmodel_entropy,0.7351754410414775,
instruct->base,SimpleMC,22,xmodel_entropy,0.8139579823954455,
instruct->base,SimpleMC,23,xmodel_entropy,0.8222156040159696,
instruct->base,SimpleMC,24,xmodel_entropy,0.800836240889603,
instruct->base,SimpleMC,25,xmodel_entropy,0.8064269297197988,
instruct->base,SimpleMC,26,xmodel_entropy,0.802802628941792,
instruct->base,SimpleMC,27,xmodel_entropy,0.809168590074216,
instruct->base,SimpleMC,28,xmodel_entropy,0.8145539639865172,
instruct->base,SimpleMC,29,xmodel_entropy,0.8176712338602952,
instruct->base,SimpleMC,30,xmodel_entropy,0.7921589265540745,
instruct->base,SimpleMC,31,xmodel_entropy,0.7058414101844384,
instruct->finetuned,SimpleMC,0,xmodel_margin_logit,0.12083276907599838,
instruct->finetuned,SimpleMC,1,xmodel_margin_logit,0.18344807751901915,
instruct->finetuned,SimpleMC,2,xmodel_margin_logit,0.20002554104655734,
instruct->finetuned,SimpleMC,3,xmodel_margin_logit,0.20990035342640967,
instruct->finetuned,SimpleMC,4,xmodel_margin_logit,0.2239360926106635,
instruct->finetuned,SimpleMC,5,xmodel_margin_logit,0.22632168835482824,
instruct->finetuned,SimpleMC,6,xmodel_margin_logit,0.22775144493984567,
instruct->finetuned,SimpleMC,7,xmodel_margin_logit,0.24225583859012867,
instruct->finetuned,SimpleMC,8,xmodel_margin_logit,0.2567547118352014,
instruct->finetuned,SimpleMC,9,xmodel_margin_logit,0.2558053323298022,
instruct->finetuned,SimpleMC,10,xmodel_margin_logit,0.24971719339640885,
instruct->finetuned,SimpleMC,11,xmodel_margin_logit,0.26880564582054023,
instruct->finetuned,SimpleMC,12,xmodel_margin_logit,0.434242445654733,
instruct->finetuned,SimpleMC,13,xmodel_margin_logit,0.5288519253631851,
instruct->finetuned,SimpleMC,14,xmodel_margin_logit,0.6787954464432924,
instruct->finetuned,SimpleMC,15,xmodel_margin_logit,0.699706928141604,
instruct->finetuned,SimpleMC,16,xmodel_margin_logit,0.7183179999096869,
instruct->finetuned,SimpleMC,17,xmodel_margin_logit,0.8360873596661226,
instruct->finetuned,SimpleMC,18,xmodel_margin_logit,0.8711240632420967,
instruct->finetuned,SimpleMC,19,xmodel_margin_logit,0.8756540431355307,
instruct->finetuned,SimpleMC,20,xmodel_margin_logit,0.8862192537708855,
instruct->finetuned,SimpleMC,21,xmodel_margin_logit,0.886648303014713,
instruct->finetuned,SimpleMC,22,xmodel_margin_logit,0.8756031492668329,
instruct->finetuned,SimpleMC,23,xmodel_margin_logit,0.8739150418564179,
instruct->finetuned,SimpleMC,24,xmodel_margin_logit,0.8815518430511271,
instruct->finetuned,SimpleMC,25,xmodel_margin_logit,0.8845693443645416,
instruct->finetuned,SimpleMC,26,xmodel_margin_logit,0.8823550369064608,
instruct->finetuned,SimpleMC,27,xmodel_margin_logit,0.8810799828882552,
instruct->finetuned,SimpleMC,28,xmodel_margin_logit,0.8837320852414666,
instruct->finetuned,SimpleMC,29,xmodel_margin_logit,0.8865231469269886,
instruct->finetuned,SimpleMC,30,xmodel_margin_logit,0.8851752007389613,
instruct->finetuned,SimpleMC,31,xmodel_margin_logit,0.8677672397330085,
instruct->finetuned,SimpleMC,0,xmodel_stated_confidence,0.03438950061313417,
instruct->finetuned,SimpleMC,1,xmodel_stated_confidence,0.06314465285948645,
instruct->finetuned,SimpleMC,2,xmodel_stated_confidence,0.07672167653400352,
instruct->finetuned,SimpleMC,3,xmodel_stated_confidence,0.10030854863353122,
instruct->finetuned,SimpleMC,4,xmodel_stated_confidence,0.09803657340809524,
instruct->finetuned,SimpleMC,5,xmodel_stated_confidence,0.13261702302723355,
instruct->finetuned,SimpleMC,6,xmodel_stated_confidence,0.12550000708990572,
instruct->finetuned,SimpleMC,7,xmodel_stated_confidence,0.15356196518357712,
instruct->finetuned,SimpleMC,8,xmodel_stated_confidence,0.15426706721326722,
instruct->finetuned,SimpleMC,9,xmodel_stated_confidence,0.16119485013378143,
instruct->finetuned,SimpleMC,10,xmodel_stated_confidence,0.2041710139201519,
instruct->finetuned,SimpleMC,11,xmodel_stated_confidence,0.20707003704963833,
instruct->finetuned,SimpleMC,12,xmodel_stated_confidence,0.2730801081510158,
instruct->finetuned,SimpleMC,13,xmodel_stated_confidence,0.36612603487510387,
instruct->finetuned,SimpleMC,14,xmodel_stated_confidence,0.3608514347663675,
instruct->finetuned,SimpleMC,15,xmodel_stated_confidence,0.3471911561454264,
instruct->finetuned,SimpleMC,16,xmodel_stated_confidence,0.34965383262775906,
instruct->finetuned,SimpleMC,17,xmodel_stated_confidence,0.32255754472858733,
instruct->finetuned,SimpleMC,18,xmodel_stated_confidence,0.33459908292339424,
instruct->finetuned,SimpleMC,19,xmodel_stated_confidence,0.3302829776430477,
instruct->finetuned,SimpleMC,20,xmodel_stated_confidence,0.3345458376478272,
instruct->finetuned,SimpleMC,21,xmodel_stated_confidence,0.318653268457442,
instruct->finetuned,SimpleMC,22,xmodel_stated_confidence,0.3199396900755678,
instruct->finetuned,SimpleMC,23,xmodel_stated_confidence,0.3156833441145461,
instruct->finetuned,SimpleMC,24,xmodel_stated_confidence,0.3139175846998262,
instruct->finetuned,SimpleMC,25,xmodel_stated_confidence,0.31512570379543325,
instruct->finetuned,SimpleMC,26,xmodel_stated_confidence,0.30271610246567804,
instruct->finetuned,SimpleMC,27,xmodel_stated_confidence,0.3115849218821328,
instruct->finetuned,SimpleMC,28,xmodel_stated_confidence,0.3087961996692614,
instruct->finetuned,SimpleMC,29,xmodel_stated_confidence,0.3099134154083508,
instruct->finetuned,SimpleMC,30,xmodel_stated_confidence,0.2935559018258501,
instruct->finetuned,SimpleMC,31,xmodel_stated_confidence,0.28595377862927285,
instruct->finetuned,SimpleMC,0,xmodel_entropy,0.1518583425266412,
instruct->finetuned,SimpleMC,1,xmodel_entropy,0.2149455236965,
instruct->finetuned,SimpleMC,2,xmodel_entropy,0.23673463362084757,
instruct->finetuned,SimpleMC,3,xmodel_entropy,0.2534993082114656,
instruct->finetuned,SimpleMC,4,xmodel_entropy,0.27678138215741277,
instruct->finetuned,SimpleMC,5,xmodel_entropy,0.28681470644840623,
instruct->finetuned,SimpleMC,6,xmodel_entropy,0.28368883252991084,
instruct->finetuned,SimpleMC,7,xmodel_entropy,0.3024443553348214,
instruct->finetuned,SimpleMC,8,xmodel_entropy,0.32579447348176593,
instruct->finetuned,SimpleMC,9,xmodel_entropy,0.3272072111032849,
instruct->finetuned,SimpleMC,10,xmodel_entropy,0.32197286497606936,
instruct->finetuned,SimpleMC,11,xmodel_entropy,0.3320456613000763,
instruct->finetuned,SimpleMC,12,xmodel_entropy,0.5108430905942465,
instruct->finetuned,SimpleMC,13,xmodel_entropy,0.6774255261074452,
instruct->finetuned,SimpleMC,14,xmodel_entropy,0.8145840096820931,
instruct->finetuned,SimpleMC,15,xmodel_entropy,0.8326578105421434,
instruct->finetuned,SimpleMC,16,xmodel_entropy,0.8509160781253168,
instruct->finetuned,SimpleMC,17,xmodel_entropy,0.9179846636037877,
instruct->finetuned,SimpleMC,18,xmodel_entropy,0.9447772888673018,
instruct->finetuned,SimpleMC,19,xmodel_entropy,0.9556879017758254,
instruct->finetuned,SimpleMC,20,xmodel_entropy,0.9604106365243678,
instruct->finetuned,SimpleMC,21,xmodel_entropy,0.962436098762693,
instruct->finetuned,SimpleMC,22,xmodel_entropy,0.9638871007988109,
instruct->finetuned,SimpleMC,23,xmodel_entropy,0.963427905601652,
instruct->finetuned,SimpleMC,24,xmodel_entropy,0.9663892663556963,
instruct->finetuned,SimpleMC,25,xmodel_entropy,0.9679338995622568,
instruct->finetuned,SimpleMC,26,xmodel_entropy,0.9673115211577826,
instruct->finetuned,SimpleMC,27,xmodel_entropy,0.9671149099939136,
instruct->finetuned,SimpleMC,28,xmodel_entropy,0.9684687459739136,
instruct->finetuned,SimpleMC,29,xmodel_entropy,0.9701886870651582,
instruct->finetuned,SimpleMC,30,xmodel_entropy,0.9697206914482639,
instruct->finetuned,SimpleMC,31,xmodel_entropy,0.9639114186514459,
finetuned->base,SimpleMC,0,xmodel_margin_logit,0.023564251366348876,
finetuned->base,SimpleMC,1,xmodel_margin_logit,0.0627740264260912,
finetuned->base,SimpleMC,2,xmodel_margin_logit,0.09578002315544332,
finetuned->base,SimpleMC,3,xmodel_margin_logit,0.016323408314631083,
finetuned->base,SimpleMC,4,xmodel_margin_logit,0.042137811040766304,
finetuned->base,SimpleMC,5,xmodel_margin_logit,0.05531189978001505,
finetuned->base,SimpleMC,6,xmodel_margin_logit,0.05417075960427986,
finetuned->base,SimpleMC,7,xmodel_margin_logit,0.0869376289470788,
finetuned->base,SimpleMC,8,xmodel_margin_logit,0.10566235292756465,
finetuned->base,SimpleMC,9,xmodel_margin_logit,0.1062376990683821,
finetuned->base,SimpleMC,10,xmodel_margin_logit,0.06722521061948594,
finetuned->base,SimpleMC,11,xmodel_margin_logit,0.11229837842228108,
finetuned->base,SimpleMC,12,xmodel_margin_logit,0.10253455154260582,
finetuned->base,SimpleMC,13,xmodel_margin_logit,0.29807734257569196,
finetuned->base,SimpleMC,14,xmodel_margin_logit,0.45122777217275056,
finetuned->base,SimpleMC,15,xmodel_margin_logit,0.4500855759443355,
finetuned->base,SimpleMC,16,xmodel_margin_logit,0.4611196501057715,
finetuned->base,SimpleMC,17,xmodel_margin_logit,0.6539657820105818,
finetuned->base,SimpleMC,18,xmodel_margin_logit,0.6551610052702815,
finetuned->base,SimpleMC,19,xmodel_margin_logit,0.6293712294760658,
finetuned->base,SimpleMC,20,xmodel_margin_logit,0.5929731984804378,
finetuned->base,SimpleMC,21,xmodel_margin_logit,0.5988078622210722,
finetuned->base,SimpleMC,22,xmodel_margin_logit,0.5982301909562731,
finetuned->base,SimpleMC,23,xmodel_margin_logit,0.5756608619370871,
finetuned->base,SimpleMC,24,xmodel_margin_logit,0.50560452161441,
finetuned->base,SimpleMC,25,xmodel_margin_logit,0.5488816095123887,
finetuned->base,SimpleMC,26,xmodel_margin_logit,0.5567651649656173,
finetuned->base,SimpleMC,27,xmodel_margin_logit,0.5598015263122096,
finetuned->base,SimpleMC,28,xmodel_margin_logit,0.6127989859236787,
finetuned->base,SimpleMC,29,xmodel_margin_logit,0.6379301334589857,
finetuned->base,SimpleMC,30,xmodel_margin_logit,0.62689474378933,
finetuned->base,SimpleMC,31,xmodel_margin_logit,0.5261504357430549,
finetuned->base,SimpleMC,0,xmodel_stated_confidence,0.023690034906806545,
finetuned->base,SimpleMC,1,xmodel_stated_confidence,0.06392200963594019,
finetuned->base,SimpleMC,2,xmodel_stated_confidence,0.10279451757440683,
finetuned->base,SimpleMC,3,xmodel_stated_confidence,0.08872781281319164,
finetuned->base,SimpleMC,4,xmodel_stated_confidence,0.09747321612904125,
finetuned->base,SimpleMC,5,xmodel_stated_confidence,0.08075072939233308,
finetuned->base,SimpleMC,6,xmodel_stated_confidence,0.06309494861011977,
finetuned->base,SimpleMC,7,xmodel_stated_confidence,0.07569233996722147,
finetuned->base,SimpleMC,8,xmodel_stated_confidence,0.08858315642511283,
finetuned->base,SimpleMC,9,xmodel_stated_confidence,0.10000411117262076,
finetuned->base,SimpleMC,10,xmodel_stated_confidence,0.16238890923536553,
finetuned->base,SimpleMC,11,xmodel_stated_confidence,0.15577350938564172,
finetuned->base,SimpleMC,12,xmodel_stated_confidence,0.1809050753162803,
finetuned->base,SimpleMC,13,xmodel_stated_confidence,0.18578181168912022,
finetuned->base,SimpleMC,14,xmodel_stated_confidence,0.17140129254682057,
finetuned->base,SimpleMC,15,xmodel_stated_confidence,0.1148630395463136,
finetuned->base,SimpleMC,16,xmodel_stated_confidence,0.06887711901155891,
finetuned->base,SimpleMC,17,xmodel_stated_confidence,0.10107102211238728,
finetuned->base,SimpleMC,18,xmodel_stated_confidence,0.10927807448744542,
finetuned->base,SimpleMC,19,xmodel_stated_confidence,0.11278077143219101,
finetuned->base,SimpleMC,20,xmodel_stated_confidence,0.11198284755116361,
finetuned->base,SimpleMC,21,xmodel_stated_confidence,0.09021848287633172,
finetuned->base,SimpleMC,22,xmodel_stated_confidence,0.12320328266693414,
finetuned->base,SimpleMC,23,xmodel_stated_confidence,0.13696541283343122,
finetuned->base,SimpleMC,24,xmodel_stated_confidence,0.13958900111191208,
finetuned->base,SimpleMC,25,xmodel_stated_confidence,0.14065495029282882,
finetuned->base,SimpleMC,26,xmodel_stated_confidence,0.13460157735640166,
finetuned->base,SimpleMC,27,xmodel_stated_confidence,0.1326670206202304,
finetuned->base,SimpleMC,28,xmodel_stated_confidence,0.12522909935156679,
finetuned->base,SimpleMC,29,xmodel_stated_confidence,0.12916360708646946,
finetuned->base,SimpleMC,30,xmodel_stated_confidence,0.14466909014136997,
finetuned->base,SimpleMC,31,xmodel_stated_confidence,0.11128956667507439,
finetuned->base,SimpleMC,0,xmodel_entropy,0.060727225328290446,
finetuned->base,SimpleMC,1,xmodel_entropy,0.112454256594402,
finetuned->base,SimpleMC,2,xmodel_entropy,0.12003438327801763,
finetuned->base,SimpleMC,3,xmodel_entropy,0.0587000738754242,
finetuned->base,SimpleMC,4,xmodel_entropy,0.09736207163430022,
finetuned->base,SimpleMC,5,xmodel_entropy,0.10165576417750943,
finetuned->base,SimpleMC,6,xmodel_entropy,0.043823253104194215,
finetuned->base,SimpleMC,7,xmodel_entropy,0.11203065049981553,
finetuned->base,SimpleMC,8,xmodel_entropy,0.12967184772984053,
finetuned->base,SimpleMC,9,xmodel_entropy,0.11973730894959667,
finetuned->base,SimpleMC,10,xmodel_entropy,0.07719301116982347,
finetuned->base,SimpleMC,11,xmodel_entropy,0.16387416313292702,
finetuned->base,SimpleMC,12,xmodel_entropy,0.10676634409597818,
finetuned->base,SimpleMC,13,xmodel_entropy,0.2818835226662717,
finetuned->base,SimpleMC,14,xmodel_entropy,0.5811750548530357,
finetuned->base,SimpleMC,15,xmodel_entropy,0.5481106903121182,
finetuned->base,SimpleMC,16,xmodel_entropy,0.5172220461914511,
finetuned->base,SimpleMC,17,xmodel_entropy,0.7802872419107225,
finetuned->base,SimpleMC,18,xmodel_entropy,0.8004768269930201,
finetuned->base,SimpleMC,19,xmodel_entropy,0.7988474928364157,
finetuned->base,SimpleMC,20,xmodel_entropy,0.7720879154289698,
finetuned->base,SimpleMC,21,xmodel_entropy,0.7747195461386591,
finetuned->base,SimpleMC,22,xmodel_entropy,0.8016666327939195,
finetuned->base,SimpleMC,23,xmodel_entropy,0.7984978219429815,
finetuned->base,SimpleMC,24,xmodel_entropy,0.7805114306181117,
finetuned->base,SimpleMC,25,xmodel_entropy,0.795911867501545,
finetuned->base,SimpleMC,26,xmodel_entropy,0.7836779266802149,
finetuned->base,SimpleMC,27,xmodel_entropy,0.7840532203881752,
finetuned->base,SimpleMC,28,xmodel_entropy,0.7854737618305112,
finetuned->base,SimpleMC,29,xmodel_entropy,0.7944538749259791,
finetuned->base,SimpleMC,30,xmodel_entropy,0.7817887658927014,
finetuned->base,SimpleMC,31,xmodel_entropy,0.7205693138282036,
finetuned->instruct,SimpleMC,0,xmodel_margin_logit,0.13644583190042803,
finetuned->instruct,SimpleMC,1,xmodel_margin_logit,0.20236934638643211,
finetuned->instruct,SimpleMC,2,xmodel_margin_logit,0.23245805599058456,
finetuned->instruct,SimpleMC,3,xmodel_margin_logit,0.2635604171294239,
finetuned->instruct,SimpleMC,4,xmodel_margin_logit,0.24513017757991373,
finetuned->instruct,SimpleMC,5,xmodel_margin_logit,0.24260989719036818,
finetuned->instruct,SimpleMC,6,xmodel_margin_logit,0.25104550716004015,
finetuned->instruct,SimpleMC,7,xmodel_margin_logit,0.27710801447244726,
finetuned->instruct,SimpleMC,8,xmodel_margin_logit,0.27701425843398686,
finetuned->instruct,SimpleMC,9,xmodel_margin_logit,0.25775904885388967,
finetuned->instruct,SimpleMC,10,xmodel_margin_logit,0.24995278404681864,
finetuned->instruct,SimpleMC,11,xmodel_margin_logit,0.2620592826030296,
finetuned->instruct,SimpleMC,12,xmodel_margin_logit,0.3322560003889524,
finetuned->instruct,SimpleMC,13,xmodel_margin_logit,0.46509991353690994,
finetuned->instruct,SimpleMC,14,xmodel_margin_logit,0.6651119119200771,
finetuned->instruct,SimpleMC,15,xmodel_margin_logit,0.6567953556159654,
finetuned->instruct,SimpleMC,16,xmodel_margin_logit,0.6647949749287907,
finetuned->instruct,SimpleMC,17,xmodel_margin_logit,0.8201328961074419,
finetuned->instruct,SimpleMC,18,xmodel_margin_logit,0.8418485048644619,
finetuned->instruct,SimpleMC,19,xmodel_margin_logit,0.843989101857562,
finetuned->instruct,SimpleMC,20,xmodel_margin_logit,0.857872575998384,
finetuned->instruct,SimpleMC,21,xmodel_margin_logit,0.8572735538773235,
finetuned->instruct,SimpleMC,22,xmodel_margin_logit,0.8587888581211012,
finetuned->instruct,SimpleMC,23,xmodel_margin_logit,0.8593105024431341,
finetuned->instruct,SimpleMC,24,xmodel_margin_logit,0.8791994754235861,
finetuned->instruct,SimpleMC,25,xmodel_margin_logit,0.883064577533394,
finetuned->instruct,SimpleMC,26,xmodel_margin_logit,0.8824550924472535,
finetuned->instruct,SimpleMC,27,xmodel_margin_logit,0.882053592301768,
finetuned->instruct,SimpleMC,28,xmodel_margin_logit,0.869167719556953,
finetuned->instruct,SimpleMC,29,xmodel_margin_logit,0.8720264863531058,
finetuned->instruct,SimpleMC,30,xmodel_margin_logit,0.8708507383354666,
finetuned->instruct,SimpleMC,31,xmodel_margin_logit,0.7956731634016192,
finetuned->instruct,SimpleMC,0,xmodel_stated_confidence,0.020715641168522647,
finetuned->instruct,SimpleMC,1,xmodel_stated_confidence,0.04172001168149486,
finetuned->instruct,SimpleMC,2,xmodel_stated_confidence,0.060837879592623434,
finetuned->instruct,SimpleMC,3,xmodel_stated_confidence,0.08394613187331668,
finetuned->instruct,SimpleMC,4,xmodel_stated_confidence,0.07532250733005874,
finetuned->instruct,SimpleMC,5,xmodel_stated_confidence,0.09649306644931865,
finetuned->instruct,SimpleMC,6,xmodel_stated_confidence,0.09960184073283007,
finetuned->instruct,SimpleMC,7,xmodel_stated_confidence,0.12220354816274659,
finetuned->instruct,SimpleMC,8,xmodel_stated_confidence,0.14326440641304383,
finetuned->instruct,SimpleMC,9,xmodel_stated_confidence,0.13581536519084492,
finetuned->instruct,SimpleMC,10,xmodel_stated_confidence,0.17731010443081863,
finetuned->instruct,SimpleMC,11,xmodel_stated_confidence,0.19005359438563896,
finetuned->instruct,SimpleMC,12,xmodel_stated_confidence,0.2579052720620264,
finetuned->instruct,SimpleMC,13,xmodel_stated_confidence,0.2741236334896686,
finetuned->instruct,SimpleMC,14,xmodel_stated_confidence,0.2765263133764354,
finetuned->instruct,SimpleMC,15,xmodel_stated_confidence,0.2649356736036169,
finetuned->instruct,SimpleMC,16,xmodel_stated_confidence,0.26776796975102624,
finetuned->instruct,SimpleMC,17,xmodel_stated_confidence,0.2495079187789192,
finetuned->instruct,SimpleMC,18,xmodel_stated_confidence,0.2511616936968424,
finetuned->instruct,SimpleMC,19,xmodel_stated_confidence,0.24520101354599544,
finetuned->instruct,SimpleMC,20,xmodel_stated_confidence,0.24997574731188643,
finetuned->instruct,SimpleMC,21,xmodel_stated_confidence,0.2487899550827004,
finetuned->instruct,SimpleMC,22,xmodel_stated_confidence,0.24825968616265837,
finetuned->instruct,SimpleMC,23,xmodel_stated_confidence,0.2559059656829251,
finetuned->instruct,SimpleMC,24,xmodel_stated_confidence,0.26518464288723886,
finetuned->instruct,SimpleMC,25,xmodel_stated_confidence,0.27078629975476287,
finetuned->instruct,SimpleMC,26,xmodel_stated_confidence,0.2739564684742386,
finetuned->instruct,SimpleMC,27,xmodel_stated_confidence,0.27430537780020614,
finetuned->instruct,SimpleMC,28,xmodel_stated_confidence,0.2734426639356823,
finetuned->instruct,SimpleMC,29,xmodel_stated_confidence,0.27667980584147644,
finetuned->instruct,SimpleMC,30,xmodel_stated_confidence,0.27207158879897875,
finetuned->instruct,SimpleMC,31,xmodel_stated_confidence,0.26383899154259327,
finetuned->instruct,SimpleMC,0,xmodel_entropy,0.15338379164647487,
finetuned->instruct,SimpleMC,1,xmodel_entropy,0.2119030713520731,
finetuned->instruct,SimpleMC,2,xmodel_entropy,0.2483479495409705,
finetuned->instruct,SimpleMC,3,xmodel_entropy,0.2777481871710925,
finetuned->instruct,SimpleMC,4,xmodel_entropy,0.2600613678972935,
finetuned->instruct,SimpleMC,5,xmodel_entropy,0.27048991717901194,
finetuned->instruct,SimpleMC,6,xmodel_entropy,0.27995634209028586,
finetuned->instruct,SimpleMC,7,xmodel_entropy,0.3130715826197825,
finetuned->instruct,SimpleMC,8,xmodel_entropy,0.3137826011105458,
finetuned->instruct,SimpleMC,9,xmodel_entropy,0.29198572221014185,
finetuned->instruct,SimpleMC,10,xmodel_entropy,0.2865176435043114,
finetuned->instruct,SimpleMC,11,xmodel_entropy,0.29346105217211393,
finetuned->instruct,SimpleMC,12,xmodel_entropy,0.37324339657432815,
finetuned->instruct,SimpleMC,13,xmodel_entropy,0.5783947026028223,
finetuned->instruct,SimpleMC,14,xmodel_entropy,0.7749419875042425,
finetuned->instruct,SimpleMC,15,xmodel_entropy,0.7844094614825187,
finetuned->instruct,SimpleMC,16,xmodel_entropy,0.785494920089978,
finetuned->instruct,SimpleMC,17,xmodel_entropy,0.8835048265220784,
finetuned->instruct,SimpleMC,18,xmodel_entropy,0.9219584463649314,
finetuned->instruct,SimpleMC,19,xmodel_entropy,0.927711677654788,
finetuned->instruct,SimpleMC,20,xmodel_entropy,0.9313855509450079,
finetuned->instruct,SimpleMC,21,xmodel_entropy,0.9279184355260355,
finetuned->instruct,SimpleMC,22,xmodel_entropy,0.9349223533142162,
finetuned->instruct,SimpleMC,23,xmodel_entropy,0.9375014873638665,
finetuned->instruct,SimpleMC,24,xmodel_entropy,0.9468179385275258,
finetuned->instruct,SimpleMC,25,xmodel_entropy,0.94900128073626,
finetuned->instruct,SimpleMC,26,xmodel_entropy,0.9498268795691351,
finetuned->instruct,SimpleMC,27,xmodel_entropy,0.9497764088986017,
finetuned->instruct,SimpleMC,28,xmodel_entropy,0.9495399873601742,
finetuned->instruct,SimpleMC,29,xmodel_entropy,0.9516287403041926,
finetuned->instruct,SimpleMC,30,xmodel_entropy,0.9526569941906049,
finetuned->instruct,SimpleMC,31,xmodel_entropy,0.9386772280400018,
base->instruct,TriviaMC,0,xmodel_margin_logit,0.025965735455099948,
base->instruct,TriviaMC,1,xmodel_margin_logit,0.014661172433292569,
base->instruct,TriviaMC,2,xmodel_margin_logit,0.07802159965486088,
base->instruct,TriviaMC,3,xmodel_margin_logit,0.08881757607248475,
base->instruct,TriviaMC,4,xmodel_margin_logit,0.14455570041597,
base->instruct,TriviaMC,5,xmodel_margin_logit,0.0659431529537714,
base->instruct,TriviaMC,6,xmodel_margin_logit,0.07330268862975753,
base->instruct,TriviaMC,7,xmodel_margin_logit,0.13528501611069343,
base->instruct,TriviaMC,8,xmodel_margin_logit,0.049371738812240995,
base->instruct,TriviaMC,9,xmodel_margin_logit,0.2104254223055907,
base->instruct,TriviaMC,10,xmodel_margin_logit,0.17548670118240983,
base->instruct,TriviaMC,11,xmodel_margin_logit,0.3981542303625447,
base->instruct,TriviaMC,12,xmodel_margin_logit,0.5322681302682201,
base->instruct,TriviaMC,13,xmodel_margin_logit,0.7373662286273663,
base->instruct,TriviaMC,14,xmodel_margin_logit,0.8236742805333598,
base->instruct,TriviaMC,15,xmodel_margin_logit,0.8440060621082722,
base->instruct,TriviaMC,16,xmodel_margin_logit,0.8484655345164287,
base->instruct,TriviaMC,17,xmodel_margin_logit,0.8941043492029734,
base->instruct,TriviaMC,18,xmodel_margin_logit,0.8866862879133814,
base->instruct,TriviaMC,19,xmodel_margin_logit,0.8845703758572527,
base->instruct,TriviaMC,20,xmodel_margin_logit,0.8942782316578235,
base->instruct,TriviaMC,21,xmodel_margin_logit,0.9091571441015396,
base->instruct,TriviaMC,22,xmodel_margin_logit,0.9088288139119619,
base->instruct,TriviaMC,23,xmodel_margin_logit,0.9121585444275699,
base->instruct,TriviaMC,24,xmodel_margin_logit,0.9161308352366103,
base->instruct,TriviaMC,25,xmodel_margin_logit,0.9185635568115258,
base->instruct,TriviaMC,26,xmodel_margin_logit,0.9152866798269244,
base->instruct,TriviaMC,27,xmodel_margin_logit,0.9129096057944425,
base->instruct,TriviaMC,28,xmodel_margin_logit,0.9069030214259576,
base->instruct,TriviaMC,29,xmodel_margin_logit,0.9233322810603108,
base->instruct,TriviaMC,30,xmodel_margin_logit,0.9365046111961463,
base->instruct,TriviaMC,31,xmodel_margin_logit,0.9036272544099646,
base->instruct,TriviaMC,0,xmodel_stated_confidence,0.0028168081214745566,
base->instruct,TriviaMC,1,xmodel_stated_confidence,0.006960396969522331,
base->instruct,TriviaMC,2,xmodel_stated_confidence,0.05207285297623887,
base->instruct,TriviaMC,3,xmodel_stated_confidence,0.06397876582281903,
base->instruct,TriviaMC,4,xmodel_stated_confidence,0.061131934678279265,
base->instruct,TriviaMC,5,xmodel_stated_confidence,0.10087815139678113,
base->instruct,TriviaMC,6,xmodel_stated_confidence,0.07027256896237566,
base->instruct,TriviaMC,7,xmodel_stated_confidence,0.1047240833185692,
base->instruct,TriviaMC,8,xmodel_stated_confidence,0.1477858469666804,
base->instruct,TriviaMC,9,xmodel_stated_confidence,0.16632994615508878,
base->instruct,TriviaMC,10,xmodel_stated_confidence,0.25032443030007456,
base->instruct,TriviaMC,11,xmodel_stated_confidence,0.22927865980491724,
base->instruct,TriviaMC,12,xmodel_stated_confidence,0.30456504826869146,
base->instruct,TriviaMC,13,xmodel_stated_confidence,0.28602793615054745,
base->instruct,TriviaMC,14,xmodel_stated_confidence,0.31084366150218756,
base->instruct,TriviaMC,15,xmodel_stated_confidence,0.3261485034238022,
base->instruct,TriviaMC,16,xmodel_stated_confidence,0.33512722221494706,
base->instruct,TriviaMC,17,xmodel_stated_confidence,0.3044120695144674,
base->instruct,TriviaMC,18,xmodel_stated_confidence,0.2935174555512531,
base->instruct,TriviaMC,19,xmodel_stated_confidence,0.27638777444237694,
base->instruct,TriviaMC,20,xmodel_stated_confidence,0.2767160792270399,
base->instruct,TriviaMC,21,xmodel_stated_confidence,0.27051593124611706,
base->instruct,TriviaMC,22,xmodel_stated_confidence,0.2804538288493865,
base->instruct,TriviaMC,23,xmodel_stated_confidence,0.27722277602277356,
base->instruct,TriviaMC,24,xmodel_stated_confidence,0.2878840997449972,
base->instruct,TriviaMC,25,xmodel_stated_confidence,0.28016853603736547,
base->instruct,TriviaMC,26,xmodel_stated_confidence,0.2742638493173124,
base->instruct,TriviaMC,27,xmodel_stated_confidence,0.26037778604714945,
base->instruct,TriviaMC,28,xmodel_stated_confidence,0.2767945196080287,
base->instruct,TriviaMC,29,xmodel_stated_confidence,0.27221715514392053,
base->instruct,TriviaMC,30,xmodel_stated_confidence,0.27942707645963627,
base->instruct,TriviaMC,31,xmodel_stated_confidence,0.2788294628408172,
base->instruct,TriviaMC,0,xmodel_entropy,0.023245629365118647,
base->instruct,TriviaMC,1,xmodel_entropy,0.014995429667592375,
base->instruct,TriviaMC,2,xmodel_entropy,0.07048385703622473,
base->instruct,TriviaMC,3,xmodel_entropy,0.07589374715374031,
base->instruct,TriviaMC,4,xmodel_entropy,0.12752497440232158,
base->instruct,TriviaMC,5,xmodel_entropy,0.07188344213414444,
base->instruct,TriviaMC,6,xmodel_entropy,0.09638085803901619,
base->instruct,TriviaMC,7,xmodel_entropy,0.08868020536349741,
